,ST,IATA,S/L,Hub,CY15enplane,Name,City,Country,Latitude,Longitude,Altitude,Timezone,PercentArrDel15,TaxiIn,ArrDelay,ArrNum,PercentCancelled,TaxiOut,DepDelay,DepNum
37,HI,OGG,P,M,3220753,Kahului Airport,Kahului,United States,20.8985996246,-156.429992676,54.0,-10,25.4521963824,6.0,-3.0,792,0.631313131313,11.0,-4.0,792
38,AK,ANC,P,M,2525893,Ted Stevens Anchorage International Airport,Anchorage,United States,61.1744003296,-149.996002197,152.0,-9,9.00414937759,4.0,-14.0,2425,1.27201565558,13.0,-6.0,3066
39,NM,ABQ,P,M,2323883,Albuquerque International Sunport Airport,Albuquerque,United States,35.0401992798,-106.60900116,5355.0,-7,11.1111111111,6.0,-6.5,91,1.0989010989,12.0,-7.0,91
40,CA,ONT,P,M,2089801,Ontario International Airport,Ontario,United States,34.0559997559,-117.600997925,944.0,-8,31.25,4.0,6.0,82,3.7037037037,11.0,-3.5,81
41,NE,OMA,P,M,2046179,Eppley Airfield,Omaha,United States,41.3031997681,-95.8940963745,984.0,-6,6.66666666667,4.0,-12.0,31,3.22580645161,11.0,-4.5,31
42,CA,BUR,P,S,1973897,Bob Hope Airport,Burbank,United States,34.2006988525,-118.35900116,778.0,-8,16.8582375479,3.0,-3.0,264,0.757575757576,14.0,-9.0,264
43,SC,CHS,P,S,1669988,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,46.0,-5,7.69230769231,7.0,-26.0,52,1.92307692308,15.0,-8.0,52
44,AZ,TUS,P,S,1549253,Tucson International Airport,Tucson,United States,32.1161003113,-110.941001892,2643.0,-7,11.1111111111,4.0,-4.0,91,1.0989010989,10.0,-6.0,91
45,WA,GEG,P,S,1515351,Spokane International Airport,Spokane,United States,47.6198997498,-117.533996582,2376.0,-8,14.371257485,4.0,-1.0,503,0.596421471173,14.0,-5.0,503
46,HI,LIH,P,S,1491688,Lihue Airport,Lihue,United States,21.9759998322,-159.339004517,153.0,-10,23.275862069,5.0,-6.5,359,0.278551532033,11.0,-8.0,359
47,HI,KOA,P,S,1485777,Kona International At Keahole Airport,Kona,United States,19.7388000488,-156.046005249,47.0,-10,24.7264770241,5.0,-4.0,476,0.0,13.0,-3.0,475
48,CA,PSP,P,S,947728,Palm Springs International Airport,Palm Springs,United States,33.82970047,-116.507003784,477.0,-8,16.8016194332,5.0,-4.0,500,0.801603206413,11.0,-6.0,499
49,AK,FAI,P,S,493443,Fairbanks International Airport,Fairbanks,United States,64.81510162,-147.8560028,439.0,-9,10.7913669065,4.0,-13.0,418,0.98231827112,15.0,-8.0,509
50,WA,BLI,P,S,447693,Bellingham International Airport,Bellingham,United States,48.7928009033,-122.538002014,170.0,-8,15.873015873,4.0,-11.0,256,0.393700787402,13.0,-5.0,254
51,AK,JNU,P,S,403538,Juneau International Airport,Juneau,United States,58.3549995422,-134.576004028,21.0,-9,12.1827411168,4.0,-9.0,600,1.46750524109,12.0,-10.0,954
52,AK,BET,P,N,158824,Bethel Airport,Bethel,United States,60.77980042,-161.8379974,126.0,-9,8.82352941176,4.0,-8.0,241,0.829875518672,7.0,-10.0,241
53,AK,KTN,P,N,124747,Ketchikan International Airport,Ketchikan,United States,55.35559845,-131.7140045,89.0,-9,14.2857142857,4.0,-10.5,359,2.5974025974,10.0,-13.0,539
