,ST,IATA,S/L,Hub,CY15enplane,Name,City,Country,Latitude,Longitude,Altitude,Timezone,PercentArrDel15,TaxiIn,ArrDelay,ArrNum,PercentCancelled,TaxiOut,DepDelay,DepNum
17,FL,FLL,P,L,13061632,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599411,-80.1527023315,9.0,-5,13.7837837838,4.0,-5.0,374,0.802139037433,15.0,-4.0,374
18,MD,BWI,P,L,11738845,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.17539978,-76.66829681,146.0,-5,12.8057553957,5.0,-7.0,699,1.14449213162,15.0,-2.0,699
19,VA,DCA,P,L,11242375,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,15.0,-5,15.0173010381,4.0,-10.0,1464,0.887978142077,16.0,-6.0,1464
20,UT,SLC,P,L,10634538,Salt Lake City International Airport,Salt Lake City,United States,40.7883987427,-111.977996826,4227.0,-7,9.12162162162,4.0,-7.0,2373,0.252951096121,14.0,-7.0,2372
21,VA,IAD,P,L,10363974,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,312.0,-5,13.8121546961,6.0,-9.0,365,1.09589041096,15.0,-4.0,365
22,CA,SAN,P,L,9985763,San Diego International Airport,San Diego,United States,32.7336006165,-117.190002441,17.0,-8,10.5077574048,3.0,-6.0,5700,0.2457002457,15.0,-6.0,5698
23,HI,HNL,P,L,9479094,Honolulu International Airport,Honolulu,United States,21.3187007904,-157.92199707,13.0,-10,15.0379106992,4.0,-8.0,2396,0.125208681135,20.0,-5.0,2396
24,FL,TPA,P,L,9150458,Tampa International Airport,Tampa,United States,27.9755001068,-82.533203125,26.0,-5,12.2950819672,4.0,-7.0,366,0.0,17.0,-3.0,366
25,OR,PDX,P,L,8340252,Portland International Airport,Portland,United States,45.58869934,-122.5979996,31.0,-8,9.75309535877,4.0,-7.0,13895,0.338324215376,12.0,-5.0,13892
26,MO,STL,P,M,6239248,Lambert St Louis International Airport,St. Louis,United States,38.7486991882,-90.3700027466,618.0,-6,14.4347826087,5.0,-3.0,577,0.346620450607,13.0,-4.0,577
27,TX,AUS,P,M,5797562,Austin Bergstrom International Airport,Austin,United States,30.1944999695,-97.6698989868,542.0,-6,15.2603231598,5.0,-2.0,560,0.178571428571,12.0,-4.0,560
28,TN,BNA,P,M,5715205,Nashville International Airport,Nashville,United States,36.1245002747,-86.6781997681,599.0,-6,18.2320441989,5.0,-3.0,366,0.546448087432,14.0,-2.0,366
29,CA,OAK,P,M,5506687,Metropolitan Oakland International Airport,Oakland,United States,37.7212982178,-122.221000671,9.0,-8,11.1801242236,5.0,-7.0,2100,0.333174678724,11.0,-7.0,2101
